id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1875528431175397787,"@AnKiiim_ @ListyoSigitP @DivHumas_Polri Pada klarifikasi, kerja nyata kayak kemen Imipas ini deh..

https://t.co/N1WiEF42kY

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875528431175397787,tweet,Calya Inshira,@CalyaInshira,,"@AnKiiim_,@ListyoSigitP,@DivHumas_Polri","#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,6,0,1/4/2025 20:03,,
1875527437465088246,"@Heraloebss Ada2 aja..
mending baca berita ini aja deh gue

https://t.co/N1WiEF42kY

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875527437465088246,tweet,Calya Inshira,@CalyaInshira,,@Heraloebss,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,4,0,1/4/2025 19:59,,
1875527086900965405,"@dhemit_is_back @DivHumas_Polri @ListyoSigitP https://t.co/9753QmPLG9

Masuk penjara siap2 ikut program nya Kemen Imipas ya pak..

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875527086900965405,tweet,Calya Inshira,@CalyaInshira,,"@dhemit_is_back,@DivHumas_Polri,@ListyoSigitP","#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,3,0,1/4/2025 19:57,,
1875526044599644291,"@DokterTifa Baca berita ini aja dl bu..
Lg rame jg nih pencapaian Kemen Imipas

https://t.co/N1WiEF42kY

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875526044599644291,tweet,Calya Inshira,@CalyaInshira,,@DokterTifa,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,12,0,1/4/2025 19:53,,
1875525547394265456,"@fmuchtaar @TotalPolitikCom https://t.co/N1WiEF42kY

Keren nih kemen Imipas 👍👍

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875525547394265456,tweet,Calya Inshira,@CalyaInshira,,"@fmuchtaar,@TotalPolitikCom","#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,3,0,1/4/2025 19:51,,
1875524946673463334,"@berlianidris Klarifikasi nya kayak gini aja lgsg ksh bukti..

https://t.co/N1WiEF42kY

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875524946673463334,tweet,Calya Inshira,@CalyaInshira,,@berlianidris,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,4,0,1/4/2025 19:49,,
1875524545882608024,"@AdamSyahaha inget suasana bulan puasa waktu kecil dl..

https://t.co/9753QmPLG9

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875524545882608024,tweet,Calya Inshira,@CalyaInshira,,@AdamSyahaha,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,12,0,1/4/2025 19:47,,
1875524239333454259,"@txtdrbekasi https://t.co/N1WiEF42kY

Keren sih ini.. 👍👍

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875524239333454259,tweet,Calya Inshira,@CalyaInshira,,@txtdrbekasi,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,3,0,1/4/2025 19:46,,
1875523868313669847,"@folkshittmedia Masukin penjara biar bsk ikut program ini.. wkwkwk

https://t.co/9753QmPLG9

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875523868313669847,tweet,Calya Inshira,@CalyaInshira,,@folkshittmedia,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,3,0,1/4/2025 19:45,,
1875523542567243917,"@TonightShow_NET Baca berita ini aja deh klo gue.

https://t.co/9753QmPLG9

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875523542567243917,tweet,Calya Inshira,@CalyaInshira,,@TonightShow_NET,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,5,0,1/4/2025 19:43,,
1875523194393870693,"@kumparan Ga habis fikri..

https://t.co/N1WiEF42kY

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875523194393870693,tweet,Calya Inshira,@CalyaInshira,,@kumparan,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,4,0,1/4/2025 19:42,,
1875522460331970657,"@txtdrimedia https://t.co/N1WiEF42kY

Makin viral nih berita nya

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875522460331970657,tweet,Calya Inshira,@CalyaInshira,,@txtdrimedia,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,6,0,1/4/2025 19:39,,
1875522311035777147,"Semua terwujud karena kerja sama dan sinergitas yang ada semoga kita semua selalu diberikan kesehatan keberkahan, selamat Natal dan tahun baru 2025, Tuhan memberkati kita semua, Aamiin.
#padahariini 
#natal2024 
#tahunbaru2025 
#gitj 
#PolrestaPati https://t.co/DEz9yplAT4",https://x.com/MujiSutrisna/status/1875522311035777147,tweet,Muji Sutrisna,@MujiSutrisna,"Batangan, Central Java",,"#padahariini,#natal2024,#tahunbaru2025,#gitj,#PolrestaPati",0,0,0,0,13,0,1/4/2025 19:38,https://pbs.twimg.com/ext_tw_video_thumb/1875522083201150982/pu/img/kNstCvnyItfyTj0y.jpg,https://video.twimg.com/ext_tw_video/1875522083201150982/pu/vid/avc1/1280x720/Hbn4fmXLyYblrZU7.mp4?tag=12
1875522057267769414,"@cobeh2022 https://t.co/9753QmPLG9

Ketangkep auto ikut program ini deh besok

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875522057267769414,tweet,Calya Inshira,@CalyaInshira,,@cobeh2022,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,4,0,1/4/2025 19:37,,
1875521725557043473,"@TukangBedah00 Nyimak aja lah..

https://t.co/N1WiEF42kY

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875521725557043473,tweet,Calya Inshira,@CalyaInshira,,@TukangBedah00,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,4,0,1/4/2025 19:36,,
1875521087083311346,"https://t.co/9753QmPLG9

Lanjutkan pak mentri!!

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875521087083311346,tweet,Calya Inshira,@CalyaInshira,,,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,5,0,1/4/2025 19:34,,
1875520970737512723,"https://t.co/N1WiEF42kY

Keren sih ini.. 👍👍

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/CalyaInshira/status/1875520970737512723,tweet,Calya Inshira,@CalyaInshira,,,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,5,0,1/4/2025 19:33,,
1875517616149999640,"@fverocious https://t.co/4JCSbDzOpS

Kayak kemen Imipas ini ga pernah lelah narikin uang sebanyak ini buat di setor

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/Patriciedwrd/status/1875517616149999640,tweet,Patricia Edward,@Patriciedwrd,,@fverocious,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,4,0,1/4/2025 19:20,,
1875514668695036381,"@MurtadhaOne1 https://t.co/4JCSbDzOpS

Tenang di bantu sm kemen imipas nih..

#Prabowo #Pemerintah #Kemen #KemenImpias #Negara #KasNegara #Weekend #Libur #TahunBaru #2025 #TahunBaru2025",https://x.com/Patriciedwrd/status/1875514668695036381,tweet,Patricia Edward,@Patriciedwrd,,@MurtadhaOne1,"#Prabowo,#Pemerintah,#Kemen,#KemenImpias,#Negara,#KasNegara,#Weekend,#Libur,#TahunBaru,#TahunBaru2025",0,0,0,0,5,0,1/4/2025 19:08,,
1875499659554386191,"Sedalam itu perasaan mu sobat hahaha
makanya main nya di Mallbet.Official dong, biar bisa wd terus !!!
#mallbet #trending #bonuswelcome100 #bonus #claim #viral #konten #tiktok #facebook #pengikut #publik #HappyNewYear2025 #tahunbaru2025 #BONUS https://t.co/uhOfzOnNLg",https://x.com/MallbetId/status/1875499659554386191,tweet,Mallbet.Official,@MallbetId,,,"#mallbet,#trending,#bonuswelcome100,#bonus,#claim,#viral,#konten,#tiktok,#facebook,#pengikut,#publik,#HappyNewYear2025,#tahunbaru2025,#BONUS",0,0,0,0,20,0,1/4/2025 18:08,https://pbs.twimg.com/ext_tw_video_thumb/1875499610611052544/pu/img/xEq77EaeyRIpjnTj.jpg,https://video.twimg.com/ext_tw_video/1875499610611052544/pu/vid/avc1/720x1280/vJcSYF3QNjU8kGs7.mp4?tag=12
1875453446704525479,"Late post
Tugas organis pada Misa Tahun Baru (1 Januari 2025).
Lagu: Kemuliaan (Madah Bakti No. 197).
Koor: Lingkungan Yan Smith &amp; Sta. Bernadeta.
Dirigen: Andy Nong.

#TahunBaru2025 #MadahBakti #PelayananLiturgi #Kemuliaan #LiturgiKoor https://t.co/5Dat0S4GJV",https://x.com/SarkolP/status/1875453446704525479,tweet,Simon P. Sarkol,@SarkolP,"Papua, Indonesia",,"#TahunBaru2025,#MadahBakti,#PelayananLiturgi,#Kemuliaan,#LiturgiKoor",0,0,0,0,9,0,1/4/2025 15:05,https://pbs.twimg.com/ext_tw_video_thumb/1875452768145829889/pu/img/cHksWOy0Rr5rBfvP.jpg,https://video.twimg.com/ext_tw_video/1875452768145829889/pu/vid/avc1/720x1280/FiaG8HSqZA1yMTZr.mp4?tag=12
1875453277808275928,"Late post
Tugas organis pada Misa Tahun Baru (1 Januari 2025).
Lagu: Tuhan Kasihanilah (Madah Bakti No. 182).
Koor: Lingkungan Yang Smith &amp; Sta. Bernadeta.
Dirigen: Andy Nong.

#TahunBaru2025 #MadahBakti182 #TuhanKasihanilah #PelayananLiturgi https://t.co/iMH4nZwlJK",https://x.com/SarkolP/status/1875453277808275928,tweet,Simon P. Sarkol,@SarkolP,"Papua, Indonesia",,"#TahunBaru2025,#MadahBakti182,#TuhanKasihanilah,#PelayananLiturgi",0,0,0,0,4,0,1/4/2025 15:04,https://pbs.twimg.com/ext_tw_video_thumb/1875452801553412096/pu/img/VgmoMZ8U7JCirr4s.jpg,https://video.twimg.com/ext_tw_video/1875452801553412096/pu/vid/avc1/720x1280/e2U7_lrsb1lAeDxY.mp4?tag=12
1875450223327375798,"Penampilan Mulan Jam3ela di Awal Tahun 2025

📹 @mulanjameela1

#mulanjameela  #malamtahunbaru #tahunbaru2025 https://t.co/Sg6AMhSaV6",https://x.com/eventkeevent/status/1875450223327375798,tweet,Dari event ke Event,@eventkeevent,,@mulanjameela1,"#mulanjameela,#malamtahunbaru,#tahunbaru2025",0,0,0,0,7,1,1/4/2025 14:52,https://pbs.twimg.com/ext_tw_video_thumb/1875449717121019905/pu/img/ZJjuKwJQmXNPqH5j.jpg,https://video.twimg.com/ext_tw_video/1875449717121019905/pu/vid/avc1/720x1280/3nUUyenZ1JMrYy06.mp4?tag=12
1875447353081262124,"Penampilan Nadin Amizah di Urup 2025

📹 @cakecaine

#nadinamizah #urup2025 #malamtahunbaru #tahunbaru2025 https://t.co/EjX7Gt06lM",https://x.com/eventkeevent/status/1875447353081262124,tweet,Dari event ke Event,@eventkeevent,,,"#nadinamizah,#urup2025,#malamtahunbaru,#tahunbaru2025",0,0,0,0,29,0,1/4/2025 14:41,https://pbs.twimg.com/ext_tw_video_thumb/1875447036855906305/pu/img/yZ2Z9K_0PmjO9Zxl.jpg,https://video.twimg.com/ext_tw_video/1875447036855906305/pu/vid/avc1/720x1280/XOzy5kVGvZ1FO9CV.mp4?tag=12
1875444397900492864,"ada yang susah saat mau screenshot di laptop..? ikutin cara ini pasti  berhasil apapun laptopnya semua bisa..!!
https://t.co/2ejwHOqRtz
#video #2025 #tahunbaru2025 #tutorial #toponechannels #tweeter #indonesia #SSDF #LaptopFromHell #a https://t.co/h1yxapoT3c",https://x.com/urangsu48277399/status/1875444397900492864,tweet,urangsunda,@urangsu48277399,,,"#video,#tahunbaru2025,#tutorial,#toponechannels,#tweeter,#indonesia,#SSDF,#LaptopFromHell,#a",0,0,0,1,39,0,1/4/2025 14:29,https://pbs.twimg.com/media/GgbqGaja8AcBpBs.jpg,
1875440321288450494,"Manager Humas Daop 7 Madiun, Kuswardojo, menjelaskan puncak arus balik terjadi pada 1 Januari 2025 dengan 9.982 penumpang. #JatimNow #arusbalik #TahunBaru2025 #KAIDaop7 #Madiun
https://t.co/JMG2APnCma",https://x.com/jatimnowdotcom/status/1875440321288450494,tweet,Jatimnow.com,@jatimnowdotcom,Indonesia,,"#JatimNow,#arusbalik,#TahunBaru2025,#KAIDaop7,#Madiun",0,0,0,0,30,0,1/4/2025 14:13,,
1875433963415859213,"#Tahunbaru2025
#rabu(1-1-2025)
#Tgokwayangceritahantuindonesia
#dgnanakmurid
#permulaanbaruyggembira
#teachersayangsofea. https://t.co/YBeXeVmBpx",https://x.com/NurAtik80233740/status/1875433963415859213,tweet,Nur Atikah,@NurAtik80233740,,,"#Tahunbaru2025,#rabu,#Tgokwayangceritahantuindonesia,#dgnanakmurid,#permulaanbaruyggembira,#teachersayangsofea",0,0,0,0,9,0,1/4/2025 13:47,"https://pbs.twimg.com/media/GgbhPYga8AQu304.jpg,https://pbs.twimg.com/media/GgbhPbIa8AI0lTj.jpg,https://pbs.twimg.com/media/GgbhPl2a8AEOyTm.jpg,https://pbs.twimg.com/media/GgbhPjPbEAAgRhF.jpg",
1875417790934593554,"Semoga di tahun 2025 ini semua menjadi lebih baik lagi, aamiin 🤲🏻

#tahunbaru2025 #NewYear2025",https://x.com/tckjw018/status/1875417790934593554,tweet,😻,@tckjw018,Indonesia,,"#tahunbaru2025,#NewYear2025",0,0,0,1,5,0,1/4/2025 12:43,,
